Survey::Survey_Date,Outfall_ID,E. coli at 100ml,Air Temp,Alkalinity,Arrival_Time,Bac Notes,Color,Cond Exceed Tot,Conductivity,Copper,Copper Exceed Tot,DO,DO Exceedance Tot,E. coli Exceed Tot,Enterococcus at 100ml,Flouride,Flow_Rate,Genl_outfall_notes,Hardness,Hydrogen Sulfide,Iron,Lead,Lead Exceed Tot,Manganese,Mercury,Nitrate,Nitrite,Odor,pH,pH Exceed Tot,QCQA,Salinity,Sample Vol ML,Sodium Chloride,Survey_nbr,Temp Exceed Tot,Temp_Difference,Total Chlorine,TotalCount,Turbidity,Turbidity Exceed Tot,UniqueCount,Vis_Notes,Visual,Water Temp,WQ_Notes,YSI Dupe,Zinc,Survey::City
02/01/2024,Squalicum Creek,0,10.2,,16:50:00,,2,164,163.5,,8,12.08,30,126,10,,High,,,,,,0,,,,,0,7.5,0,YES,0.08,,,BEL240201,175,-1.7,,565,13.69,6,13.78333333,,2,8.5,,NO,,Bellingham
02/01/2024,Squalicum Creek,,,0,,,,164,,0,8,,30,126,,0,,,250,0,0,0,0,0,0,0,0,,,0,YES,,,0,BEL240201,175,,,565,,6,13.8,,,,chlorine from test 1 yellow not pink,NO,0,Bellingham
02/01/2024,Squalicum Creek,,,0,,,,164,,0,8,,30,126,,0,,,50,0,0,0,0,0,0,0,0,,,0,YES,,,0,BEL240201,175,,,565,,6,13.81666667,,,,chlorine from test 1 brown not pink,NO,0,Bellingham
03/11/2024,Squalicum Creek,0,10.1,,13:49:00,,2,164,174.4,,8,13.89,30,126,300,,Moderate,,,,,,0,,,,,0,7.62,0,YES,0.08,,,BEL240311,175,-3.3,,565,8.8,6,13.83333333,,1,6.8,,NO,,Bellingham
03/11/2024,Squalicum Creek,,,0,,,,164,,0,8,,30,126,,0,,,50,0,0,5,0,0,0,0,0,,,0,YES,,,100,BEL240311,175,,0.5,565,,6,13.85,,,,,NO,0,Bellingham
03/13/2024,Squalicum Creek,50,7.2,,12:47:00,,1,164,,,8,,30,126,200,,Moderate,,,,,,0,,,,,0,,0,YES,,,,BEL240313,175,-2.8,,565,,6,13.86666667,,1,4.4,,NO,,Bellingham
04/08/2024,Squalicum Creek,50,10,40,11:38:00,,2,164,191.8,0,8,13,30,126,1500,0,Moderate,,250,0,0,0,0,0,0,0,0,0,7.55,0,YES,0.09,,0,BEL240408,175,-0.9,,565,,6,13.88333333,"visual: bubbles, foam; using YSI#4 - seems imprecise",1,9.1,,NO,0,Bellingham
05/09/2024,Squalicum Creek,100,24,,,,1,164,176.3,,8,10.97,30,126,,,Moderate,,,,,,0,,,,,0,7.59,0,YES,0.08,,,BEL240509,175,-11.4,,565,1.21,6,13.9,color: light brown; visual: small clumps of foam; two mallards; turbidity score seems wrong given yellow color. calibrated turbidity meter and re-tested (originally 0 and then 1.21),1,12.6,,NO,,Bellingham
05/09/2024,Squalicum Creek,,,0,,,,164,,0,8,,30,126,,0,,,0,0,0,0,0,0,0,0,0,,,0,YES,,,0,BEL240509,175,,0.5,565,,6,13.91666667,,,,total chlorine: >0.5 ,NO,5,Bellingham
06/07/2024,Squalicum Creek,33,21.5,10,11:11:00,,1,164,201.2,0,8,10.24,30,126,,0,Moderate,,0,0,0,0,0,0,0,0,0,0,7.56,0,YES,0.1,3,0,20008,175,-7.2,,565,,6,13.93333333,brown color,0,14.3,chlorine color off,NO,0,Bellingham
07/04/2024,Squalicum Creek,466,21,40,10:59:00,,1,164,647,0,8,12.09,30,126,,0,Moderate,,250,0,0,2.5,0,0,0,0,0,0,7.87,0,YES,0.32,3,0,30012,175,95,0.5,565,9.97,6,13.95,"shallow, seaweed at surface
2nd bacterial count 466.2",1,116,,NO,0,Bellingham
07/04/2024,Squalicum Creek,400,20,40,10:59:00,,1,164,758,0,8,12.05,30,126,,0,Moderate,,100,0,0,2.5,0,0,0,0,0,0,8.12,0,YES,0.37,3,0,"30012

",175,-3.8,0.5,565,0,6,13.96666667,,1,16.2,,"No
Yes",0,Bellingham
08/03/2024,Squalicum Creek,496,22.6,40,12:25:00,,1,164,1254,0,8,10.75,30,126,,0,Trickle,,50,0,0,0,0,0,0,0,0,0,7.74,0,YES,0.63,3,0,30016,175,-5.3,0.5,565,0,6,13.98333333,"a bit yellow,tree matter
sediment in sample may have caused unusually high e coli",1,17.3,,No,0,Bellingham
09/03/2024,Squalicum Creek,133,20.6,40,13:22:00,,1,164,495.8,0,8,11.15,30,126,,0,Moderate,,0,0,0,0,0,0,0,0,0,0,8,0,YES,0.24,3,0,30107,175,-3.6,0.5,565,0,6,14,"light brown, lots of particles",1,17,,No,0,Bellingham
09/27/2023,Taylor Dock at Ladder,,,,10:30:00,,,164,,,8,,30,126,15,,None,,,,,,0,,,,,,,0,YES,,,,BEL230927,175,,,565,,6,15,,,,,NO,,Bellingham
02/03/2021,Whatcom Creek,20,8.89,,11:45:00,,0,164,95.1,,8,13.02,30,126,,,Present,,,,,,0,,,,,0,7.75,0,YES,0.04,,,BEL210203,175,-2.69,,565,9,6,15.01492537,,0,6.2,,NO,,Bellingham
03/16/2021,Whatcom Creek,20,9.4,,,,0,164,15724,,8,14.8,30,126,,,Present,,,,,,0,,,,,0,7.72,0,YES,9.13,,,BEL210316,175,-2.8,,565,9,6,15.02985075,,0,6.6,,NO,,Bellingham
04/15/2021,Whatcom Creek,20,20,,,,0,164,8472,,8,,30,126,,,Present,,,,,,0,,,,,0,7.95,0,YES,4.73,,,BEL210415,175,-9.6,,565,9,6,15.04477612,,0,10.4,,NO,,Bellingham
05/11/2021,Whatcom Creek,20,17.3,,,,0,164,197.1,,8,,30,126,,,Present,,,,,,0,,,,,0,8.14,0,YES,0.09,,,BEL210511,175,-3,,565,9,6,15.05970149,,0,14.3,,NO,,Bellingham
06/08/2021,Whatcom Creek,40,22.1,,,,0,164,228,,8,11.55,30,126,,,Present,,,,,,0,,,,,0,7.69,0,YES,0.11,,,BEL210608,175,-6.6,,565,9,6,15.07462687,,0,15.5,,NO,,Bellingham
07/06/2021,Whatcom Creek,200,22.2,,,,0,164,202.5,,8,9.7,30,126,,,Present,,,,,,0,,,,,0,7.8,0,YES,0.1,,,BEL210706,175,-3.1,,565,9,6,15.08955224,,0,19.1,,NO,,Bellingham
07/06/2021,Whatcom Creek,140,22.2,,,,0,164,202.8,,8,9.97,30,126,,,Present,,,,,,0,,,,,0,7.78,0,YES,0.1,,,BEL210706,175,-3,,565,9,6,15.10447761,,0,19.2,,NO,,Bellingham
08/11/2021,Whatcom Creek,520,22.3,,,,0,164,125,,8,9.94,30,126,,,Present,,,,,,0,,,,,0,7.15,0,YES,0.06,,,BEL210811,175,-3.2,,565,9,6,15.11940299,,0,19.1,,NO,,Bellingham
09/07/2021,Whatcom Creek,3760,22.8,,,,0,164,192.7,,8,10.6,30,126,,,Present,,,,,,0,,,,,0,7.45,0,YES,0.09,,,BEL210907,175,-6.1,,565,9,6,15.13432836,,0,16.7,,NO,,Bellingham
10/04/2021,Whatcom Creek,260,14.2,,,,0,164,225,,8,10.87,30,126,,,Present,,,,,,0,,,,,0,7.23,0,YES,0.11,,,BEL211004,175,-0.5,,565,9,6,15.14925373,,0,13.7,,NO,,Bellingham
11/01/2021,Whatcom Creek,180,7.22,,,,0,164,68.5,,8,11.33,30,126,,,Present,,,,,,0,,,,,0,7.97,0,YES,0.03,,,BEL211101,175,3.28,,565,9,6,15.1641791,,0,10.5,,NO,,Bellingham
12/01/2021,Whatcom Creek,340,13.9,,,,0,164,66.9,,8,12.67,30,126,,,Present,,,,,,0,,,,,0,7.26,0,YES,0.03,,,BEL211201,175,-3.6,,565,9,6,15.17910448,,0,10.3,,NO,,Bellingham
01/13/2022,Whatcom Creek,120,5.5,,,,0,164,69,,8,13.83,30,126,,,Present,,,,,,0,,,,,0,7.57,0,YES,0.03,,,BEL220113,175,0.7,,565,9,6,15.19402985,,0,6.2,,NO,,Bellingham
02/24/2022,Whatcom Creek,240,3,,,,0,164,237.1,,8,13.29,30,126,,,Present,,,,,,0,,,,,0,7.73,0,YES,0.11,,,BEL220224,175,0.9,,565,9,6,15.20895522,,0,3.9,,NO,,Bellingham
03/24/2022,Whatcom Creek,20,15.2,,,,0,164,72.3,,8,13.43,30,126,,,Present,,,,,,0,,,,,0,7.86,0,YES,0.03,,,BEL220324,175,-7.1,,565,9,6,15.2238806,,0,8.1,,NO,,Bellingham
04/21/2022,Whatcom Creek,80,13.2,,,,1,164,4149,,8,12.2,30,126,,,Present,,,,,,0,,,,,1,7.32,0,YES,2.21,,,BEL220421,175,-4,,565,9,6,15.23880597,,0,9.2,,NO,,Bellingham
05/12/2022,Whatcom Creek,160,13.5,,,,0,164,73.9,,8,11.75,30,126,,,Present,,,,,,0,,,,,0,6.66,0,YES,0.03,,,BEL220512,175,-2.1,,565,9,6,15.25373134,,0,11.4,,NO,,Bellingham
05/12/2022,Whatcom Creek,18,13.5,,,,0,164,73.6,,8,11.47,30,126,,,Present,,,,,,0,,,,,0,6.72,0,YES,0.03,,,BEL220512,175,-2.1,,565,9,6,15.26865672,,0,11.4,,NO,,Bellingham
06/16/2022,Whatcom Creek,360,16.1,,,,0,164,95.7,,8,10.33,30,126,,,Present,,,,,,0,,,,,0,7.53,0,YES,0.04,,,BEL220616,175,-1.1,,565,9,6,15.28358209,,0,15,,NO,,Bellingham
07/27/2022,Whatcom Creek,1860,20.1,,,,0,164,183.9,,8,10.35,30,126,,,Present,,,,,,0,,,,,0,7.83,0,YES,0.09,,,BEL220727,175,0.5,,565,11,6,15.29850746,,0,20.6,,NO,,Bellingham
08/15/2022,Whatcom Creek,180,23.3,,,,0,164,349.5,,8,11.63,30,126,,,Present,,,,,,0,,,,,0,8.23,0,YES,0.17,,,BEL220815,175,-3.7,,565,9,6,15.31343284,,0,19.6,,NO,,Bellingham
09/06/2022,Whatcom Creek,200,14.6,,,,0,164,249.3,,8,7.39,30,126,,,Present,,,,,,0,,,,,0,7.63,0,YES,0.12,,,BEL220906,175,1.9,,565,9,6,15.32835821,,0,16.5,,NO,,Bellingham
10/04/2022,Whatcom Creek,0,13,,,,0,164,77.7,,8,9.52,30,126,,,Present,,,,,,0,,,,,0,8.81,0,YES,0.04,,,BEL221004,175,4.1,,565,9,6,15.34328358,,0,17.1,,NO,,Bellingham
11/07/2022,Whatcom Creek,500,1.1,,,,0,164,72.2,,8,11.95,30,126,,,Present,,,,,,0,,,,,0,8.43,0,YES,0.03,,,BEL221107,175,8.7,,565,9,6,15.35820896,,0,9.8,,NO,,Bellingham
12/05/2022,Whatcom Creek,338,5.8,,,,0,164,103.9,,8,14,30,126,,,Present,,,,,,0,,,,,0,8.6,0,YES,0.05,,,BEL221205,175,-1.5,,565,9,6,15.37313433,,0,4.3,,NO,,Bellingham
01/03/2023,Whatcom Creek,70,4.8,,,,0,164,66.9,,8,13.3,30,126,,,Present,,,,,,0,,,,,0,7.97,0,YES,0.03,,,BEL230103,175,0.6,,565,9,6,15.3880597,,0,5.4,,NO,,Bellingham
02/15/2023,Whatcom Creek,34,6.7,,,,0,164,83.6,,8,14.47,30,126,,,Present,,,,,,0,,,,,0,7.7,0,YES,0.04,,,BEL230215,175,-1.2,,565,9,6,15.40298507,,0,5.5,,NO,,Bellingham
03/15/2023,Whatcom Creek,100,9,,,,0,164,155,,8,14.08,30,126,,,Present,,,,,,0,,,,,0,7.13,0,YES,0.07,,,BEL230315,175,-1.7,,565,9,6,15.41791045,,0,7.3,,NO,,Bellingham
04/12/2023,Whatcom Creek,10,8,,,,0,164,79.4,,8,12.25,30,126,,,Present,,,,,,0,,,,,0,7.52,0,YES,0.04,,,BEL230412,175,1.4,,565,9,6,15.43283582,,0,9.4,,NO,,Bellingham
04/12/2023,Whatcom Creek,50,8,,,,0,164,78.4,,8,12.2,30,126,,,Present,,,,,,0,,,,,0,7.55,0,YES,0.04,,,BEL230412,175,1.3,,565,9,6,15.44776119,,0,9.3,,NO,,Bellingham
05/09/2023,Whatcom Creek,70,13,,,,0,164,74.6,,8,,30,126,,,Present,,,,,,0,,,,,0,8.3,0,YES,0.03,,,BEL230509,175,-0.1,,565,9,6,15.46268657,,0,12.9,,NO,,Bellingham
06/06/2023,Whatcom Creek,265,21.1,,,,0,164,159.3,,8,,30,126,,,Present,,,,,,0,,,,,0,7.97,0,YES,0.07,,,BEL230606,175,-4.3,,565,9,6,15.47761194,,0,16.8,,NO,,Bellingham
07/19/2023,Whatcom Creek,200,19.6,,,,0,164,145.1,,8,9.44,30,126,,,Present,,,,,,0,,,,,0,7.93,0,YES,0.07,,,BEL230719,175,-0.8,,565,0.24,6,15.49253731,,0,18.8,,NO,,Bellingham
08/02/2023,Whatcom Creek,285,18.6,,,,0,164,188.6,,8,9.65,30,126,,,Present,,,,,,0,,,,,0,8.29,0,YES,0.09,,,BEL230802,175,0.1,,565,2.8,6,15.50746269,,0,18.7,,NO,,Bellingham
09/25/2023,Whatcom Creek,310,17.3,,10:28:00,,1,164,105,,8,7.73,30,126,1445,,Moderate,,,,,,0,,,,,0,7.75,0,YES,0.05,,,BEL230925,175,-1.3,,565,3.78,6,15.52238806,,0,16,,NO,,Bellingham
09/25/2023,Whatcom Creek,,16.4,,10:30:00,,1,164,105.1,,8,7.84,30,126,,,Moderate,,,,,,0,,,,,0,7.76,0,YES,0.05,,,BEL230925,175,-0.4,,565,2.9,6,15.53731343,,0,16,,NO,,Bellingham
10/11/2023,Whatcom Creek,,15.3,,10:05:00,,1,164,75.3,,8,9.44,30,126,80,,Moderate,,,,,,0,,,,,0,7.42,0,YES,0.03,,,BEL231011,175,-0.8,,565,0.86,6,15.55223881,,0,14.5,,NO,,Bellingham
10/11/2023,Whatcom Creek,,13.1,,10:16:00,,1,164,74.3,,8,9.3,30,126,,,Moderate,,,,,,0,,,,,0,7.48,0,YES,0.03,,,BEL231011,175,1.3,,565,1.9,6,15.56716418,,0,14.4,,NO,,Bellingham
10/11/2023,Whatcom Creek,,,0,,,,164,,0,8,,30,126,,100,,,50,0,0,0,0,0,0,0,0,,,0,YES,,,0,BEL231011,175,,0,565,,6,15.58208955,,,,Zinc test 2 = 0; Fluoride test 2 = 0,NO,10,Bellingham
11/07/2023,Whatcom Creek,,9.1,,07:33:00,,,164,89.9,,8,11.08,30,126,70,,Moderate,,,,,,0,,,,,0,7.41,0,YES,0.04,,,BEL231107,175,2.1,,565,1.01,6,15.59701493,,,11.2,,NO,,Bellingham
11/07/2023,Whatcom Creek,190,,,07:33:00,,,164,,,8,,30,126,,,Moderate,,,,,,0,,,,,,,0,YES,,,,BEL231107,175,,,565,,6,15.6119403,,,,,NO,,Bellingham
12/07/2023,Whatcom Creek,50,3.9,,21:26:00,,1,164,79.3,,8,12.18,30,126,130,,High,,,,,,0,,,,,0,6.9,0,YES,0.04,,,BEL231207,175,3.9,,565,11.46,6,15.62686567,,0,7.8,,NO,,Bellingham
12/07/2023,Whatcom Creek,,,0,,,,164,,0,8,,30,126,,0,,,0,0,0,5,0,0,0,0,0,,,0,YES,,,0,BEL231207,175,,0,565,,6,15.64179104,,,,no 2nd test strip sample,NO,0,Bellingham
01/05/2024,Whatcom Creek,5,7.9,,19:57:00,,0,164,73.3,,8,12.77,30,126,30,,Moderate,,,,,,0,,,,,0,7.43,0,YES,0.03,,,BEL240105,175,-2,,565,2.74,6,15.65671642,,1,5.9,,NO,,Bellingham
01/05/2024,Whatcom Creek,,6.8,,20:10:00,,0,164,73,,8,12.67,30,126,,,Moderate,,,,,,0,,,,,0,7.41,0,YES,0.03,,,BEL240105,175,0.3,,565,0,6,15.67164179,,1,7.1,,NO,,Bellingham
01/05/2024,Whatcom Creek,,,0,,,,164,,0,8,,30,126,,0,,,25,0,0,0,0,0,0,0,0,,,0,YES,,,0,BEL240105,175,,0,565,,6,15.68656716,,,,,NO,0,Bellingham
01/05/2024,Whatcom Creek,,,0,,,,164,,0,8,,30,126,,0,,,0,0,0,0,0,0,0,0,0,,,0,YES,,,0,BEL240105,175,,0,565,,6,15.70149254,,,,,NO,0,Bellingham
02/01/2024,Whatcom Creek,0,10.8,,17:15:00,,0,164,81.4,,8,114.32,30,126,0,,High,,,,,,0,,,,,0,7.58,0,YES,0.04,,,BEL240201,175,-3.5,,565,2.41,6,15.71641791,,0,7.3,,NO,,Bellingham
02/01/2024,Whatcom Creek,,,0,,,,164,,,8,,30,126,,4,,,0,0,0,0,0,0,0,0,0,,,0,YES,,,100,BEL240201,175,,,565,,6,15.73134328,,,,chlorine from test 1 was brown copper and from test 2 was light yellow,NO,0,Bellingham
03/11/2024,Whatcom Creek,0,10.9,,14:20:00,,0,164,80.7,,8,13.93,30,126,400,,Moderate,,,,,,0,,,,,0,6.7,0,YES,0.04,,,BEL240311,175,-4.2,,565,4.44,6,15.74626866,,0,6.7,,NO,,Bellingham
03/11/2024,Whatcom Creek,,,0,,,,164,,0,8,,30,126,,0,,,250,0,0,0,0,0,0,0,0,,,0,YES,,,0,BEL240311,175,,0.5,565,,6,15.76119403,,,,,NO,0,Bellingham
03/13/2024,Whatcom Creek,0,7.7,,13:12:00,,0,164,,,8,,30,126,0,,Moderate,,,,,,0,,,,,0,,0,YES,,,,BEL240313,175,-3.8,,565,,6,15.7761194,,0,3.9,,NO,,Bellingham
04/08/2024,Whatcom Creek,100,10,,12:03:00,,1,164,148.4,,8,10.66,30,126,150,,Moderate,,,,,,0,,,,,0,7.58,0,YES,0.07,,,BEL240408,175,-1.3,,565,,6,15.79104478,using YSI#4 - seems imprecise,0,8.7,,NO,,Bellingham
04/08/2024,Whatcom Creek,0,10,,12:03:00,,1,164,147.4,,8,10.79,30,126,100,,,,,,,,0,,,,,0,7.62,0,YES,0.07,,,BEL240408,175,-1.3,,565,,6,15.80597015,Duplicate sample; using YSI#4 - seems imprecise,0,8.7,,NO,,Bellingham
04/08/2024,Whatcom Creek,100,10,,,,1,164,148.4,,8,10.66,30,126,150,,Moderate,,,,,,0,,,,,0,7.58,0,YES,0.07,,,BEL240408,175,-1.3,,565,,6,15.82089552,using YSI#4 - seems imprecise,0,8.7,,NO,,Bellingham
04/08/2024,Whatcom Creek,0,10,,,,1,164,147.4,,8,10.79,30,126,100,,Moderate,,,,,,0,,,,,0,7.62,0,YES,0.07,,,BEL240408,175,-1.3,,565,,6,15.8358209,Duplicate sample; using YSI#4 - seems imprecise,0,8.7,,NO,,Bellingham
04/08/2024,Whatcom Creek,,,40,,,,164,,0,8,,30,126,,0,,,250,0,0,5,0,0,0,25,5,,,0,YES,,,100,BEL240408,175,,0,565,,6,15.85074627,,,,,NO,0,Bellingham
04/08/2024,Whatcom Creek,,,40,,,,164,,0.1,8,,30,126,,0,,,200,0,0,0,0,0,0,0,0,,,0,YES,,,0,BEL240408,175,,0,565,,6,15.86567164,,,,,NO,0,Bellingham
05/09/2024,Whatcom Creek,67,16,,,,0,164,76.6,,8,11.09,30,126,,,Moderate,,,,,,0,,,,,0,7.29,0,YES,0.04,,,BEL240509,175,-3.3,,565,0,6,15.88059701,,0,12.7,,NO,,Bellingham
05/09/2024,Whatcom Creek,0,18.5,,,,0,164,75,,8,11.25,30,126,,,Moderate,,,,,,0,,,,,0,7.41,0,YES,0.03,,,BEL240509,175,-5.9,,565,0,6,15.89552239,,0,12.6,,NO,,Bellingham
05/09/2024,Whatcom Creek,,,0,,,,164,,0,8,,30,126,,0,,,0,0,0,5,0,0,0,0,0,,,0,YES,,,0,BEL240509,175,,0,565,,6,15.91044776,,,,lead: >5,NO,5,Bellingham
05/09/2024,Whatcom Creek,,,0,,,,164,,0,8,,30,126,,0,,,0,0,0,5,0,0,0,0,0,,,0,YES,,,0,BEL240509,175,,0,565,,6,15.92537313,,,,duplicate; lead: >5,NO,5,Bellingham
06/07/2024,Whatcom Creek,35,19,0,11:44:00,,1,164,142.7,0,8,10.75,30,126,,0,Moderate,,100,0,0,0,0,0,0,0,0,1,7.76,0,YES,0.07,3,0,20008,175,-5,0.5,565,1.09,6,15.94029851,slight yellow/slight ocean odor,0,14,,NO,0,Bellingham
07/04/2024,Whatcom Creek,67,20,40,11:41:00,,1,164,105.1,0,8,10.96,30,126,,0,Moderate,,25,0,0,2.5,0,0,0,0,0,1,7.9,0,YES,0.05,3,0,30012,175,-2.7,0.5,565,0,6,15.95522388,"Shallow, seaweed at surface",1,17.3,,NO,0,Bellingham
08/03/2024,Whatcom Creek,167,24.6,0,13:00:00,,1,164,148.5,0,8,10.4,30,126,,0,Trickle,,25,0,0,0,0,0,0,0,0,0,8.18,0,YES,0.07,3,0,30016,175,-5.5,0,565,0,6,15.97014925,yellowish color,0,19.1,,No,0,Bellingham
09/03/2024,Whatcom Creek,200,22.8,40,13:50:00,,0,164,177.6,0,8,10.18,30,126,,0,Moderate,,0,0,0,5,0,0,0,0,0,1,8.26,0,YES,0.09,3,0,30107,175,-4.8,0,565,0,6,15.98507463,"faint mold, foam/scum",1,18,,No,0,Bellingham
09/03/2024,Whatcom Creek,200,22.2,40,13:50:00,,0,164,175.4,0,8,10.34,30,126,,0,moderate,,0,0,0,5,0,0,0,0,0,1,8.43,0,YES,0.09,3,0,30107,175,-3.9,0.5,565,0,6,16,"faint mold, foam/scum",1,18.3,,"No
Yes",0,Bellingham
06/16/2022,Willow St,140,16.1,,,,0,164,323.9,,8,9.39,30,126,,,Present,,,,,,0,,,,,0,7.51,0,YES,0.16,,,BEL220616,175,-1.1,,565,9,6,16.07692308,,0,15,,NO,,Bellingham
07/27/2022,Willow St,340,20.1,,,,0,164,3488,,8,7.4,30,126,,,Present,,,,,,0,,,,,0,7.28,0,YES,1.84,,,BEL220727,175,-2.3,,565,9,6,16.15384615,,0,17.8,,NO,,Bellingham
08/15/2022,Willow St,260,23.3,,,,0,164,3134,,8,6.65,30,126,,,Present,,,,,,0,,,,,0,7.49,0,YES,1.64,,,BEL220815,175,-5.8,,565,9,6,16.23076923,,0,17.5,,NO,,Bellingham
11/07/2022,Willow St,200,1.1,,,,0,164,284.1,,8,10.9,30,126,,,Present,,,,,,0,,,,,0,8.95,0,YES,0.13,,,BEL221107,175,8.9,,565,9,6,16.30769231,,0,10,,NO,,Bellingham
12/05/2022,Willow St,46,5.8,,,,0,164,477,,8,12.09,30,126,,,Present,,,,,,0,,,,,0,8.82,0,YES,0.23,,,BEL221205,175,0.9,,565,9,6,16.38461538,,0,6.7,,NO,,Bellingham
01/03/2023,Willow St,60,4.8,,,,0,164,272.2,,8,12.3,30,126,,,Present,,,,,,0,,,,,0,8.76,0,YES,0.13,,,BEL230103,175,2.8,,565,9,6,16.46153846,,0,7.6,,NO,,Bellingham
02/15/2023,Willow St,1,6.7,,,,0,164,249.5,,8,12.68,30,126,,,Present,,,,,,0,,,,,0,7.92,0,YES,0.12,,,BEL230215,175,0.7,,565,9,6,16.53846154,,0,7.4,,NO,,Bellingham
02/15/2023,Willow St,1,6.7,,,,0,164,249.9,,8,12.34,30,126,,,Present,,,,,,0,,,,,0,7.79,0,YES,0.12,,,BEL230215,175,0.7,,565,9,6,16.61538462,,0,7.4,,NO,,Bellingham
03/15/2023,Willow St,100,9,,,,0,164,288.8,,8,12.95,30,126,,,Present,,,,,,0,,,,,0,7.27,0,YES,0.14,,,BEL230315,175,-0.6,,565,9,6,16.69230769,,0,8.4,,NO,,Bellingham
03/15/2023,Willow St,100,9,,,,0,164,281.9,,8,12.73,30,126,,,Present,,,,,,0,,,,,0,7.22,0,YES,0.13,,,BEL230315,175,-0.7,,565,9,6,16.76923077,,0,8.3,,NO,,Bellingham
04/11/2023,Willow St,55,10,,,,0,164,475.1,,8,11.98,30,126,40,,Present,,,,,,0,,,,,0,8.61,0,YES,0.23,,,BEL230411,175,-0.5,,565,9,6,16.84615385,,0,9.5,,NO,,Bellingham
05/12/2023,Willow St,20,21,,,,0,164,458.4,,8,,30,126,,,Present,,,,,,0,,,,,0,7.23,0,YES,0.22,,,BEL230512,175,-7.1,,565,9,6,16.92307692,,0,13.9,,NO,,Bellingham
06/06/2023,Willow St,85,21.1,,,,0,164,1989,,8,,30,126,,,Present,,,,,,0,,,,,0,7.95,0,YES,1.02,,,BEL230606,175,-7.1,,565,9,6,17,,0,14,,NO,,Bellingham